GYROSCOPE,279883065,0.009083599,-0.16514993,0.049404744
ACCELEROMETER,282404537,-0.035925295,3.3362625,9.22801
GYROSCOPE,282404537,0.01440992,-0.16674782,0.04354579
ACCELEROMETER,284926137,0.09340577,3.2548318,9.125025
GYROSCOPE,284926137,0.013344657,-0.16142151,0.039817363
ACCELEROMETER,287447609,0.1939966,3.3123121,9.148975
GYROSCOPE,287447609,0.018138347,-0.17207415,0.052600536
MAGNETIC_FIELD,287447609,21.379444,-2.3357773,-38.354702
ACCELEROMETER,289969081,0.17962648,3.2332766,9.06994
GYROSCOPE,289969081,0.0117467595,-0.17740047,0.048872113
ACCELEROMETER,292490553,0.1820215,3.2739918,8.935819
GYROSCOPE,292490553,0.0037572766,-0.17899837,0.052067906
ACCELEROMETER,295012153,0.23710695,3.288362,8.854387
GYROSCOPE,295012153,-0.004764839,-0.1827268,0.046741582
ACCELEROMETER,297533625,0.17004639,3.290757,8.904683
GYROSCOPE,297533625,-0.00955853,-0.19710787,0.05047001
ACCELEROMETER,300055097,0.19639161,3.2596216,8.835227
GYROSCOPE,300055097,-0.023406968,-0.1976405,0.035556305
ACCELEROMETER,302576697,0.23231691,3.3530276,8.756192
GYROSCOPE,302576697,-0.024472231,-0.19817312,0.035023674
ACCELEROMETER,305098169,0.22273682,3.3147073,8.804092
GYROSCOPE,305098169,-0.037788037,-0.19923839,0.037686836
ACCELEROMETER,307619641,0.3161426,3.302732,8.787327
GYROSCOPE,307619641,-0.039918564,-0.20722787,0.030762617
MAGNETIC_FIELD,307619641,20.691944,-1.9607773,-38.354702
ACCELEROMETER,310141241,0.30416748,3.2620168,8.859178
GYROSCOPE,310141241,-0.04897331,-0.2125542,0.034491044
ACCELEROMETER,312662713,0.43589357,3.2452517,8.820857
GYROSCOPE,312662713,-0.05802806,-0.20989104,0.027566824
ACCELEROMETER,315184185,0.3784131,3.2356715,8.916658
GYROSCOPE,315184185,-0.06282175,-0.21521737,0.01957734
ACCELEROMETER,317705785,0.34967285,3.2572267,8.978929
GYROSCOPE,317705785,-0.081996515,-0.23226158,0.016381547
ACCELEROMETER,320227257,0.3784131,3.2452517,9.012459
GYROSCOPE,320227257,-0.09637758,-0.24291423,0.011055225
ACCELEROMETER,322748729,0.44547364,3.2739918,9.19448
GYROSCOPE,322748729,-0.08146388,-0.25623006,0.016914178
ACCELEROMETER,325270329,0.2945874,3.1973512,9.187295
GYROSCOPE,325270329,-0.09371442,-0.26581743,0.0062615345
ACCELEROMETER,327791801,0.34727785,3.1949563,9.187295
GYROSCOPE,327791801,-0.086790204,-0.27007848,0.01212049
MAGNETIC_FIELD,327791801,21.004444,-3.3982773,-37.542202
ACCELEROMETER,330313273,0.36164796,3.3051271,9.223221
GYROSCOPE,330313273,-0.08146388,-0.27593744,0.0020004767
ACCELEROMETER,332834873,0.26584718,3.1398706,9.259146
GYROSCOPE,332834873,-0.079865985,-0.2849922,0.00519627
ACCELEROMETER,335356345,0.2778223,3.2620168,9.362132
GYROSCOPE,335356345,-0.0734744,-0.2817964,0.0035983734
ACCELEROMETER,337877817,0.2682422,3.2021413,9.187295
GYROSCOPE,337877817,-0.079865985,-0.28232902,0.00519627
ACCELEROMETER,340399417,0.244292,3.1446607,9.307046
GYROSCOPE,340399417,-0.070811234,-0.27913323,-1.3005215E-4
ACCELEROMETER,342920889,0.19878663,3.1255007,9.383687
GYROSCOPE,342920889,-0.064952284,-0.27274165,0.008392064
ACCELEROMETER,345442361,0.26105714,3.1350808,9.172925
GYROSCOPE,345442361,-0.063887015,-0.27380693,0.008924696
ACCELEROMETER,347973984,0.28979737,3.1302907,9.244776
GYROSCOPE,347973984,-0.052169107,-0.27061114,0.014251019
MAGNETIC_FIELD,347973984,19.941944,-3.0232773,-37.917202
ACCELEROMETER,350495584,0.33769777,3.1925611,9.08431
GYROSCOPE,350495584,-0.056430165,-0.26315427,0.014251019
ACCELEROMETER,353017184,0.34488282,3.168611,9.074729
GYROSCOPE,353017184,-0.05802806,-0.26315427,0.013718386
ACCELEROMETER,355538656,0.3161426,3.1997461,9.067544
GYROSCOPE,355538656,-0.053234372,-0.24983846,0.020109972
ACCELEROMETER,358060256,0.33290774,3.2260914,8.966953
GYROSCOPE,358060256,-0.06228912,-0.24717529,0.02437103
ACCELEROMETER,360581856,0.30416748,3.182981,8.859178
GYROSCOPE,360581856,-0.066017546,-0.22480474,0.01744681
ACCELEROMETER,363103328,0.26584718,3.2045362,8.878338
GYROSCOPE,363103328,-0.066017546,-0.21734789,0.030762617
ACCELEROMETER,365624928,0.23710695,3.171006,8.892708
GYROSCOPE,365624928,-0.066017546,-0.20829314,0.028099455
ACCELEROMETER,368146400,0.3544629,3.1446607,8.828042
GYROSCOPE,368146400,-0.06441965,-0.20456472,0.03129525
MAGNETIC_FIELD,368146400,20.691944,-2.7107773,-38.729702
ACCELEROMETER,370668000,0.48618898,3.2093263,8.8951025
GYROSCOPE,370668000,-0.059093326,-0.20243418,0.03608894
ACCELEROMETER,373189600,0.40954837,3.1326857,8.907078
GYROSCOPE,373189600,-0.06548492,-0.19550997,0.032893144
ACCELEROMETER,375711072,0.5412744,3.1350808,8.8951025
GYROSCOPE,375711072,-0.07240914,-0.18698785,0.0387521
ACCELEROMETER,378232672,0.60354495,3.2093263,8.986114
GYROSCOPE,378232672,-0.06868071,-0.19497733,0.029697351
ACCELEROMETER,380754144,0.5508545,3.2356715,8.859178
GYROSCOPE,380754144,-0.06548492,-0.19231418,0.027566824
ACCELEROMETER,383275744,0.51971924,3.1614258,8.986114
GYROSCOPE,383275744,-0.06814808,-0.19710787,0.04301316
ACCELEROMETER,385797344,0.5891748,3.1207106,8.981323
GYROSCOPE,385797344,-0.06655018,-0.19497733,0.035023674
ACCELEROMETER,388318816,0.613125,3.2165112,8.952583
GYROSCOPE,388318816,-0.060691223,-0.19817312,0.0222405
MAGNETIC_FIELD,388318816,21.004444,-2.7107773,-37.542202
ACCELEROMETER,390840416,0.6011499,3.2332766,8.983719
GYROSCOPE,390840416,-0.060691223,-0.20403208,0.018512076
ACCELEROMETER,393361888,0.71371585,3.159031,8.878338
GYROSCOPE,393361888,-0.05110384,-0.1859226,0.009989961
ACCELEROMETER,395883488,0.69695073,3.1853762,8.806487
GYROSCOPE,395883488,-0.061756488,-0.20136893,0.00519627
ACCELEROMETER,398405088,0.6586304,3.300337,8.902288
GYROSCOPE,398405088,-0.06228912,-0.19497733,-0.0054563745
ACCELEROMETER,400926560,0.732876,3.3506324,8.794512
GYROSCOPE,400926560,-0.05802806,-0.19977103,-0.013445857
ACCELEROMETER,403448160,0.6442603,3.2069314,8.753797
GYROSCOPE,403448160,-0.07453966,-0.1960426,-0.01610902
ACCELEROMETER,405969632,0.74006104,3.283572,8.717872
GYROSCOPE,405969632,-0.084127046,-0.1944447,-0.028892193
ACCELEROMETER,408491232,0.73527104,3.2859669,8.650811
GYROSCOPE,408491232,-0.07880072,-0.19071628,-0.03741431
MAGNETIC_FIELD,408491232,20.691944,-3.0232773,-38.354702
ACCELEROMETER,411012832,0.7209009,3.2644117,8.52148
GYROSCOPE,411012832,-0.089986,-0.18752049,-0.05499117
ACCELEROMETER,413534304,0.81909674,3.300337,8.557405
GYROSCOPE,413534304,-0.10756286,-0.17260678,-0.0571217
ACCELEROMETER,416055904,0.852627,3.293152,8.547825
GYROSCOPE,416055904,-0.10756286,-0.16834572,-0.06404592
ACCELEROMETER,418577376,0.87178713,3.293152,8.449629
GYROSCOPE,418577376,-0.12780288,-0.16355203,-0.075231194
ACCELEROMETER,421098976,0.87897223,3.3218923,8.408914
GYROSCOPE,421098976,-0.1379229,-0.15130149,-0.08907963
ACCELEROMETER,423620576,0.8167017,3.1949563,8.305928
GYROSCOPE,423620576,-0.14964081,-0.15236676,-0.09653649
ACCELEROMETER,426142048,0.76401126,3.1973512,8.349038
GYROSCOPE,426142048,-0.16828294,-0.1449099,-0.09600385
ACCELEROMETER,428663648,0.7951465,3.175796,8.339458
GYROSCOPE,428663648,-0.17573978,-0.133192,-0.09547122
MAGNETIC_FIELD,428663648,19.941944,-2.7107773,-39.167202
ACCELEROMETER,431185248,0.77359134,3.2500417,8.380174
GYROSCOPE,431185248,-0.18799032,-0.1363878,-0.101330176
ACCELEROMETER,433706720,0.7448511,3.3530276,8.286768
GYROSCOPE,433706720,-0.20450193,-0.12733305,-0.10452597
ACCELEROMETER,436228320,0.7592212,3.3099172,8.188572
GYROSCOPE,436228320,-0.22847037,-0.11987619,-0.107189134
ACCELEROMETER,438749792,0.72569096,3.3721876,8.301138
GYROSCOPE,438749792,-0.2455146,-0.12466988,-0.1066565
ACCELEROMETER,441271392,0.66342044,3.3554225,8.289163
GYROSCOPE,441271392,-0.26255885,-0.12573515,-0.114113346
ACCELEROMETER,443792992,0.66342044,3.295547,8.358619
GYROSCOPE,443792992,-0.2817336,-0.11934356,-0.097069114
ACCELEROMETER,446314464,0.6179151,3.3602126,8.303533
GYROSCOPE,446314464,-0.29771256,-0.13106146,-0.088547006
ACCELEROMETER,448845138,0.53169435,3.3817677,8.262817
GYROSCOPE,448845138,-0.32061574,-0.13425726,-0.079492256
MAGNETIC_FIELD,448845138,19.566944,-3.0232773,-38.729702
ACCELEROMETER,451366738,0.5676197,3.3889527,8.459209
GYROSCOPE,451366738,-0.33979052,-0.12094145,-0.06404592
ACCELEROMETER,453888210,0.5508545,3.3985329,8.475974
GYROSCOPE,453888210,-0.34884527,-0.1299962,-0.051262747
ACCELEROMETER,456409810,0.7185059,3.3554225,8.495134
GYROSCOPE,456409810,-0.36535686,-0.12520252,-0.038479574
ACCELEROMETER,458931410,0.7232959,3.420088,8.435259
GYROSCOPE,458931410,-0.37174845,-0.12733305,-0.03049009
ACCELEROMETER,461453010,0.73527104,3.3745828,8.58854
GYROSCOPE,461453010,-0.373879,-0.12466988,-0.0256964
ACCELEROMETER,463974610,0.7544312,3.3793726,8.713081
GYROSCOPE,463974610,-0.37334633,-0.13106146,-0.0017279489
ACCELEROMETER,466496082,0.8262818,3.3506324,8.765772
GYROSCOPE,466496082,-0.38186845,-0.13905095,0.0041310056
ACCELEROMETER,469017682,0.8262818,3.3602126,8.804092
GYROSCOPE,469017682,-0.37867266,-0.1315941,0.008392064
MAGNETIC_FIELD,469017682,20.691944,-1.9607773,-38.354702
ACCELEROMETER,471539282,0.96040285,3.278782,8.899893
GYROSCOPE,471539282,-0.38240108,-0.143312,0.012653122
ACCELEROMETER,474060882,0.9867481,3.3673975,9.029224
GYROSCOPE,474060882,-0.3658895,-0.14171411,0.021175236
ACCELEROMETER,476582482,1.0825489,3.3386574,9.034014
GYROSCOPE,476582482,-0.36003053,-0.15130149,0.023305766
ACCELEROMETER,479103954,1.1088941,3.3602126,8.954978
GYROSCOPE,479103954,-0.36003053,-0.15236676,0.028632088
ACCELEROMETER,481625554,1.2789404,3.302732,9.024434
GYROSCOPE,481625554,-0.34671474,-0.16408466,0.03608894
ACCELEROMETER,484147154,1.3819263,3.2620168,9.057964
GYROSCOPE,484147154,-0.33712736,-0.16941099,0.03608894
ACCELEROMETER,486668754,1.4465919,3.3530276,8.995694
GYROSCOPE,486668754,-0.33765998,-0.18645522,0.025968926
ACCELEROMETER,489190226,1.6142433,3.3218923,8.811277
GYROSCOPE,489190226,-0.33552945,-0.18698785,0.023838397
MAGNETIC_FIELD,489190226,20.316944,-2.3357773,-39.542202
ACCELEROMETER,491711826,1.4944923,3.3506324,8.842413
GYROSCOPE,491711826,-0.34298632,-0.18379205,0.01212049
ACCELEROMETER,494233426,1.6357985,3.3602126,8.863968
GYROSCOPE,494233426,-0.3424537,-0.1928468,0.0062615345
ACCELEROMETER,496755026,1.7148341,3.3171022,8.770562
GYROSCOPE,496755026,-0.3493779,-0.20243418,-0.0038584778
ACCELEROMETER,499276626,1.719624,3.3314724,8.677156
GYROSCOPE,499276626,-0.34511682,-0.20829314,-0.014511122
ACCELEROMETER,501798098,1.7747096,3.307522,8.717872
